Unnamed: 0,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross,genres,genre_name
14253,"[35, 12, 10751]",116149,en,Paddington,13.565,2015-01-16,Paddington,7,1904,W/Dim.,76300000,191800000,2015,268100000,12,Adventure
14253,"[35, 12, 10751]",116149,en,Paddington,13.565,2015-01-16,Paddington,7,1904,W/Dim.,76300000,191800000,2015,268100000,10751,Family
14254,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000,15300000,2016,40400000,9648,Mystery
14254,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000,15300000,2016,40400000,27,Horror
14255,"[53, 28, 80, 9648]",287948,en,The Transporter Refueled,13.428,2015-09-04,The Transporter Refueled,5.4,836,EC,16000000,56600000,2015,72600000,53,Thriller
14255,"[53, 28, 80, 9648]",287948,en,The Transporter Refueled,13.428,2015-09-04,The Transporter Refueled,5.4,836,EC,16000000,56600000,2015,72600000,28,Action
14255,"[53, 28, 80, 9648]",287948,en,The Transporter Refueled,13.428,2015-09-04,The Transporter Refueled,5.4,836,EC,16000000,56600000,2015,72600000,80,Crime
14255,"[53, 28, 80, 9648]",287948,en,The Transporter Refueled,13.428,2015-09-04,The Transporter Refueled,5.4,836,EC,16000000,56600000,2015,72600000,9648,Mystery
14257,"[35, 12]",210860,en,Mortdecai,13.263,2015-01-23,Mortdecai,5.4,1666,LGF,7700000,39600000,2015,47300000,35,Comedy
14257,"[35, 12]",210860,en,Mortdecai,13.263,2015-01-23,Mortdecai,5.4,1666,LGF,7700000,39600000,2015,47300000,12,Adventure
14258,"[10749, 18]",258480,en,Carol,13.096,2015-11-20,Carol,7.4,1949,Wein.,12700000,27600000,2015,40300000,10749,Romance
14258,"[10749, 18]",258480,en,Carol,13.096,2015-11-20,Carol,7.4,1949,Wein.,12700000,27600000,2015,40300000,18,Drama
14259,"[12, 10751, 14]",266647,en,Pan,13.054,2015-10-09,Pan,5.9,1701,WB,35100000,93300000,2015,128400000,12,Adventure
14259,"[12, 10751, 14]",266647,en,Pan,13.054,2015-10-09,Pan,5.9,1701,WB,35100000,93300000,2015,128400000,10751,Family
14259,"[12, 10751, 14]",266647,en,Pan,13.054,2015-10-09,Pan,5.9,1701,WB,35100000,93300000,2015,128400000,14,Fantasy
14261,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,BV,72300000,93200000,2015,165500000,53,Thriller
14261,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,BV,72300000,93200000,2015,165500000,18,Drama
14264,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,Wein.,13700000,23000000,2015,36700000,18,Drama
14264,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,Wein.,13700000,23000000,2015,36700000,35,Comedy
14267,"[10751, 16, 35, 12]",263109,en,Shaun the Sheep Movie,12.555,2015-08-05,Shaun the Sheep Movie,6.9,713,LGF,19400000,86800000,2015,106200000,10751,Family
14267,"[10751, 16, 35, 12]",263109,en,Shaun the Sheep Movie,12.555,2015-08-05,Shaun the Sheep Movie,6.9,713,LGF,19400000,86800000,2015,106200000,16,Animation
14267,"[10751, 16, 35, 12]",263109,en,Shaun the Sheep Movie,12.555,2015-08-05,Shaun the Sheep Movie,6.9,713,LGF,19400000,86800000,2015,106200000,35,Comedy
14267,"[10751, 16, 35, 12]",263109,en,Shaun the Sheep Movie,12.555,2015-08-05,Shaun the Sheep Movie,6.9,713,LGF,19400000,86800000,2015,106200000,12,Adventure
14268,"[28, 35, 80]",238713,en,Spy,12.54,2015-06-05,Spy,6.8,3917,Fox,110800000,124800000,2015,235600000,28,Action
14268,"[28, 35, 80]",238713,en,Spy,12.54,2015-06-05,Spy,6.8,3917,Fox,110800000,124800000,2015,235600000,35,Comedy
14268,"[28, 35, 80]",238713,en,Spy,12.54,2015-06-05,Spy,6.8,3917,Fox,110800000,124800000,2015,235600000,80,Crime
14270,"[80, 18, 53]",241239,en,A Most Violent Year,12.271,2014-12-31,A Most Violent Year,6.6,792,A24,5700000,6300000,2014,12000000,80,Crime
14270,"[80, 18, 53]",241239,en,A Most Violent Year,12.271,2014-12-31,A Most Violent Year,6.6,792,A24,5700000,6300000,2014,12000000,18,Drama
14270,"[80, 18, 53]",241239,en,A Most Violent Year,12.271,2014-12-31,A Most Violent Year,6.6,792,A24,5700000,6300000,2014,12000000,53,Thriller
14274,[35],257091,en,Get Hard,12.129,2015-03-27,Get Hard,6,1469,WB,90400000,21400000,2015,111800000,35,Comedy
14276,"[18, 10749]",167073,en,Brooklyn,12.083,2015-11-04,Brooklyn,7.3,1912,FoxS,38300000,23800000,2015,62100000,18,Drama
14276,"[18, 10749]",167073,en,Brooklyn,12.083,2015-11-04,Brooklyn,7.3,1912,FoxS,38300000,23800000,2015,62100000,10749,Romance
14277,[18],306819,en,The Danish Girl,12.082,2015-11-27,The Danish Girl,7.7,3655,Focus,11100000,53100000,2015,64200000,18,Drama
14280,"[12, 18, 53]",285783,en,The Walk,11.754,2015-10-02,The Walk,6.9,1906,TriS,10100000,51000000,2015,61100000,12,Adventure
14280,"[12, 18, 53]",285783,en,The Walk,11.754,2015-10-02,The Walk,6.9,1906,TriS,10100000,51000000,2015,61100000,18,Drama
14280,"[12, 18, 53]",285783,en,The Walk,11.754,2015-10-02,The Walk,6.9,1906,TriS,10100000,51000000,2015,61100000,53,Thriller
14281,"[18, 10402]",277216,en,Straight Outta Compton,11.731,2015-08-14,Straight Outta Compton,7.7,2048,Uni.,161200000,40400000,2015,201600000,18,Drama
14281,"[18, 10402]",277216,en,Straight Outta Compton,11.731,2015-08-14,Straight Outta Compton,7.7,2048,Uni.,161200000,40400000,2015,201600000,10402,Music
14283,"[18, 9648, 10749]",286565,en,Paper Towns,11.564,2015-07-24,Paper Towns,6,3587,Fox,32000000,53500000,2015,85500000,18,Drama
14283,"[18, 9648, 10749]",286565,en,Paper Towns,11.564,2015-07-24,Paper Towns,6,3587,Fox,32000000,53500000,2015,85500000,9648,Mystery
14283,"[18, 9648, 10749]",286565,en,Paper Towns,11.564,2015-07-24,Paper Towns,6,3587,Fox,32000000,53500000,2015,85500000,10749,Romance
14285,"[10752, 18]",256917,en,The Water Diviner,11.479,2015-04-24,The Water Diviner,6.8,682,WB,4200000,34000000,2015,38200000,10752,War
14285,"[10752, 18]",256917,en,The Water Diviner,11.479,2015-04-24,The Water Diviner,6.8,682,WB,4200000,34000000,2015,38200000,18,Drama
14288,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,12,Adventure
14288,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,35,Comedy
14288,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,16,Animation
14288,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,10751,Family
14289,[99],293310,en,Citizenfour,11.334,2014-10-24,Citizenfour,7.9,713,RTWC,2800000,202000,2014,3002000,99,Documentary
14290,"[35, 27]",246741,en,What We Do in the Shadows,11.186,2015-02-13,What We Do in the Shadows,7.6,1594,U/P,3500000,2800000,2015,6300000,35,Comedy
14290,"[35, 27]",246741,en,What We Do in the Shadows,11.186,2015-02-13,What We Do in the Shadows,7.6,1594,U/P,3500000,2800000,2015,6300000,27,Horror
14291,"[18, 10749]",228205,en,The Longest Ride,11.168,2015-04-10,The Longest Ride,7.5,1908,Fox,37400000,25500000,2015,62900000,18,Drama
14291,"[18, 10749]",228205,en,The Longest Ride,11.168,2015-04-10,The Longest Ride,7.5,1908,Fox,37400000,25500000,2015,62900000,10749,Romance
14294,[35],266294,en,Sisters,10.993,2015-12-18,Sisters,5.9,922,Uni.,87000000,18000000,2015,105000000,35,Comedy
14298,"[18, 10402, 10749, 35]",301351,en,We Are Your Friends,10.809,2015-08-28,We Are Your Friends,6.3,1241,WB,3600000,7500000,2015,11100000,18,Drama
14298,"[18, 10402, 10749, 35]",301351,en,We Are Your Friends,10.809,2015-08-28,We Are Your Friends,6.3,1241,WB,3600000,7500000,2015,11100000,10402,Music
14298,"[18, 10402, 10749, 35]",301351,en,We Are Your Friends,10.809,2015-08-28,We Are Your Friends,6.3,1241,WB,3600000,7500000,2015,11100000,10749,Romance
14298,"[18, 10402, 10749, 35]",301351,en,We Are Your Friends,10.809,2015-08-28,We Are Your Friends,6.3,1241,WB,3600000,7500000,2015,11100000,35,Comedy
14303,"[53, 28, 18, 10752]",252178,en,'71,10.523,2015-02-27,'71,6.8,627,RAtt.,1300000,355000,2015,1655000,53,Thriller
14303,"[53, 28, 18, 10752]",252178,en,'71,10.523,2015-02-27,'71,6.8,627,RAtt.,1300000,355000,2015,1655000,28,Action
14303,"[53, 28, 18, 10752]",252178,en,'71,10.523,2015-02-27,'71,6.8,627,RAtt.,1300000,355000,2015,1655000,18,Drama
14303,"[53, 28, 18, 10752]",252178,en,'71,10.523,2015-02-27,'71,6.8,627,RAtt.,1300000,355000,2015,1655000,10752,War
14304,"[35, 27]",273477,en,Scouts Guide to the Zombie Apocalypse,10.451,2015-10-30,Scouts Guide to the Zombie Apocalypse,6.2,915,Par.,3700000,12400000,2015,16100000,35,Comedy
14304,"[35, 27]",273477,en,Scouts Guide to the Zombie Apocalypse,10.451,2015-10-30,Scouts Guide to the Zombie Apocalypse,6.2,915,Par.,3700000,12400000,2015,16100000,27,Horror
14306,"[28, 18, 80]",266396,en,The Gunman,10.388,2015-03-20,The Gunman,5.7,583,ORF,10700000,13500000,2015,24200000,28,Action
14306,"[28, 18, 80]",266396,en,The Gunman,10.388,2015-03-20,The Gunman,5.7,583,ORF,10700000,13500000,2015,24200000,18,Drama
14306,"[28, 18, 80]",266396,en,The Gunman,10.388,2015-03-20,The Gunman,5.7,583,ORF,10700000,13500000,2015,24200000,80,Crime
14308,"[18, 35]",274479,en,Joy,10.305,2015-12-25,Joy,6.5,2723,Fox,56500000,44700000,2015,101200000,18,Drama
14308,"[18, 35]",274479,en,Joy,10.305,2015-12-25,Joy,6.5,2723,Fox,56500000,44700000,2015,101200000,35,Comedy
14309,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,16,Animation
14309,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,35,Comedy
14309,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,18,Drama
14309,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,10749,Romance
14310,"[53, 27, 18]",288158,en,The Woman in Black 2: Angel of Death,10.24,2015-01-02,The Woman in Black 2: Angel of Death,5.1,627,Rela.,26500000,22400000,2015,48900000,53,Thriller
14310,"[53, 27, 18]",288158,en,The Woman in Black 2: Angel of Death,10.24,2015-01-02,The Woman in Black 2: Angel of Death,5.1,627,Rela.,26500000,22400000,2015,48900000,27,Horror
14310,"[53, 27, 18]",288158,en,The Woman in Black 2: Angel of Death,10.24,2015-01-02,The Woman in Black 2: Angel of Death,5.1,627,Rela.,26500000,22400000,2015,48900000,18,Drama
14311,"[27, 53, 9648]",298312,en,The Visit,10.196,2015-09-11,The Visit,6.2,2634,Uni.,65200000,33200000,2015,98400000,27,Horror
14311,"[27, 53, 9648]",298312,en,The Visit,10.196,2015-09-11,The Visit,6.2,2634,Uni.,65200000,33200000,2015,98400000,53,Thriller
14311,"[27, 53, 9648]",298312,en,The Visit,10.196,2015-09-11,The Visit,6.2,2634,Uni.,65200000,33200000,2015,98400000,9648,Mystery
14312,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,Uni.,1900000,41100000,2015,43000000,80,Crime
14312,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,Uni.,1900000,41100000,2015,43000000,53,Thriller
14314,"[53, 27]",243940,en,The Lazarus Effect,10.157,2015-02-27,The Lazarus Effect,5.1,825,Rela.,25800000,12600000,2015,38400000,53,Thriller
14314,"[53, 27]",243940,en,The Lazarus Effect,10.157,2015-02-27,The Lazarus Effect,5.1,825,Rela.,25800000,12600000,2015,38400000,27,Horror
14317,"[18, 10402]",271714,en,Love & Mercy,10.103,2015-06-05,Love & Mercy,7.2,363,RAtt.,12600000,16100000,2015,28700000,18,Drama
14317,"[18, 10402]",271714,en,Love & Mercy,10.103,2015-06-05,Love & Mercy,7.2,363,RAtt.,12600000,16100000,2015,28700000,10402,Music
14319,"[18, 36]",293646,en,The 33,9.993,2015-11-09,The 33,6.2,565,WB,12200000,12700000,2015,24900000,18,Drama
14319,"[18, 36]",293646,en,The 33,9.993,2015-11-09,The 33,6.2,565,WB,12200000,12700000,2015,24900000,36,History
14320,"[35, 14]",334298,zh,捉妖记,9.983,2015-07-26,Monster Hunt,5.8,131,FR,32800,385300000,2016,385332800,35,Comedy
14320,"[35, 14]",334298,zh,捉妖记,9.983,2015-07-26,Monster Hunt,5.8,131,FR,32800,385300000,2016,385332800,14,Fantasy
14321,"[35, 28]",261392,en,American Ultra,9.97,2015-08-21,American Ultra,6,1756,LGF,14400000,12700000,2015,27100000,35,Comedy
14321,"[35, 28]",261392,en,American Ultra,9.97,2015-08-21,American Ultra,6,1756,LGF,14400000,12700000,2015,27100000,28,Action
14324,[27],283445,en,Sinister 2,9.916,2015-08-21,Sinister 2,5.8,1142,Focus,27700000,25100000,2015,52800000,27,Horror
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,18,Drama
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,14,Fantasy
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,27,Horror
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,9648,Mystery
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,10749,Romance
14326,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,53,Thriller
14331,"[18, 35, 10749]",222936,en,Aloha,9.685,2015-05-29,Aloha,5.3,1226,Sony,21100000,5200000,2015,26300000,18,Drama
14331,"[18, 35, 10749]",222936,en,Aloha,9.685,2015-05-29,Aloha,5.3,1226,Sony,21100000,5200000,2015,26300000,35,Comedy
14331,"[18, 35, 10749]",222936,en,Aloha,9.685,2015-05-29,Aloha,5.3,1226,Sony,21100000,5200000,2015,26300000,10749,Romance
14334,"[28, 35, 80]",268920,en,Hot Pursuit,9.607,2015-05-08,Hot Pursuit,5.6,1000,WB (NL),34600000,17100000,2015,51700000,28,Action
14334,"[28, 35, 80]",268920,en,Hot Pursuit,9.607,2015-05-08,Hot Pursuit,5.6,1000,WB (NL),34600000,17100000,2015,51700000,35,Comedy
14334,"[28, 35, 80]",268920,en,Hot Pursuit,9.607,2015-05-08,Hot Pursuit,5.6,1000,WB (NL),34600000,17100000,2015,51700000,80,Crime
14338,"[878, 53]",227719,en,Project Almanac,9.55,2015-01-30,Project Almanac,6.5,1449,Par.,22300000,10900000,2015,33200000,878,Science Fiction
14338,"[878, 53]",227719,en,Project Almanac,9.55,2015-01-30,Project Almanac,6.5,1449,Par.,22300000,10900000,2015,33200000,53,Thriller
14339,"[18, 10749, 878]",301875,en,Equals,9.536,2015-07-15,Equals,6,797,A24,33300,2100000,2016,2133300,18,Drama
14339,"[18, 10749, 878]",301875,en,Equals,9.536,2015-07-15,Equals,6,797,A24,33300,2100000,2016,2133300,10749,Romance
14339,"[18, 10749, 878]",301875,en,Equals,9.536,2015-07-15,Equals,6,797,A24,33300,2100000,2016,2133300,878,Science Fiction
14346,"[27, 35, 14]",287903,en,Krampus,9.417,2015-12-04,Krampus,6,1046,Uni.,42700000,18800000,2015,61500000,27,Horror
14346,"[27, 35, 14]",287903,en,Krampus,9.417,2015-12-04,Krampus,6,1046,Uni.,42700000,18800000,2015,61500000,35,Comedy
14346,"[27, 35, 14]",287903,en,Krampus,9.417,2015-12-04,Krampus,6,1046,Uni.,42700000,18800000,2015,61500000,14,Fantasy
14351,"[10751, 16, 12, 35]",211672,en,Minions,9.338,2015-07-10,Minions,6.4,7343,Uni.,336000000,823400000,2015,1159400000,10751,Family
14351,"[10751, 16, 12, 35]",211672,en,Minions,9.338,2015-07-10,Minions,6.4,7343,Uni.,336000000,823400000,2015,1159400000,16,Animation
14351,"[10751, 16, 12, 35]",211672,en,Minions,9.338,2015-07-10,Minions,6.4,7343,Uni.,336000000,823400000,2015,1159400000,12,Adventure
14351,"[10751, 16, 12, 35]",211672,en,Minions,9.338,2015-07-10,Minions,6.4,7343,Uni.,336000000,823400000,2015,1159400000,35,Comedy
14354,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,SPC,10000000,31400000,2015,41400000,35,Comedy
14354,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,SPC,10000000,31400000,2015,41400000,18,Drama
14358,"[80, 18, 35]",308639,en,Dope,9.246,2015-06-19,Dope,7.2,954,ORF,17500000,480000,2015,17980000,80,Crime
14358,"[80, 18, 35]",308639,en,Dope,9.246,2015-06-19,Dope,7.2,954,ORF,17500000,480000,2015,17980000,18,Drama
14358,"[80, 18, 35]",308639,en,Dope,9.246,2015-06-19,Dope,7.2,954,ORF,17500000,480000,2015,17980000,35,Comedy
14362,"[27, 53]",299245,en,The Gallows,9.166,2015-07-10,The Gallows,4.8,591,WB (NL),22800000,20200000,2015,43000000,27,Horror
14362,"[27, 53]",299245,en,The Gallows,9.166,2015-07-10,The Gallows,4.8,591,WB (NL),22800000,20200000,2015,43000000,53,Thriller
14367,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,18,Drama
14367,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,878,Science Fiction
14367,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,53,Thriller
14368,"[10749, 35]",272693,en,The DUFF,9.054,2015-02-20,The DUFF,6.8,2987,LGF,34000000,9500000,2015,43500000,10749,Romance
14368,"[10749, 35]",272693,en,The DUFF,9.054,2015-02-20,The DUFF,6.8,2987,LGF,34000000,9500000,2015,43500000,35,Comedy
14372,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,Sony,43000000,9300000,2015,52300000,35,Comedy
14373,"[18, 9648]",282984,en,Irrational Man,9,2015-07-17,Irrational Man,6.4,1112,SPC,4000000,23400000,2015,27400000,18,Drama
14373,"[18, 9648]",282984,en,Irrational Man,9,2015-07-17,Irrational Man,6.4,1112,SPC,4000000,23400000,2015,27400000,9648,Mystery
14375,"[12, 18]",309302,zh,狼图腾,8.988,2015-09-11,Wolf Totem,6.5,213,Sony,211000,125600000,2015,125811000,12,Adventure
14375,"[12, 18]",309302,zh,狼图腾,8.988,2015-09-11,Wolf Totem,6.5,213,Sony,211000,125600000,2015,125811000,18,Drama
14379,"[35, 18, 10402]",256924,en,Danny Collins,8.933,2015-03-20,Danny Collins,6.7,260,BST,5600000,5200000,2015,10800000,35,Comedy
14379,"[35, 18, 10402]",256924,en,Danny Collins,8.933,2015-03-20,Danny Collins,6.7,260,BST,5600000,5200000,2015,10800000,18,Drama
14379,"[35, 18, 10402]",256924,en,Danny Collins,8.933,2015-03-20,Danny Collins,6.7,260,BST,5600000,5200000,2015,10800000,10402,Music
14382,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,Uni.,17800000,16700000,2015,34500000,18,Drama
14382,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,Uni.,17800000,16700000,2015,34500000,36,History
14393,"[18, 10749]",250734,en,Far from the Madding Crowd,8.683,2015-05-01,Far from the Madding Crowd,7,586,FoxS,12200000,18000000,2015,30200000,18,Drama
14393,"[18, 10749]",250734,en,Far from the Madding Crowd,8.683,2015-05-01,Far from the Madding Crowd,7,586,FoxS,12200000,18000000,2015,30200000,10749,Romance
14394,"[35, 18]",264999,en,Magic Mike XXL,8.681,2015-07-01,Magic Mike XXL,6.2,1110,WB,66000000,56500000,2015,122500000,35,Comedy
14394,"[35, 18]",264999,en,Magic Mike XXL,8.681,2015-07-01,Magic Mike XXL,6.2,1110,WB,66000000,56500000,2015,122500000,18,Drama
14395,"[35, 18]",308369,en,Me and Earl and the Dying Girl,8.677,2015-06-12,Me and Earl and the Dying Girl,7.6,1570,FoxS,6800000,2300000,2015,9100000,35,Comedy
14395,"[35, 18]",308369,en,Me and Earl and the Dying Girl,8.677,2015-06-12,Me and Earl and the Dying Girl,7.6,1570,FoxS,6800000,2300000,2015,9100000,18,Drama
14397,"[14, 18, 10749]",293863,en,The Age of Adaline,8.559,2015-04-24,The Age of Adaline,7.4,3853,LGF,42600000,23000000,2015,65600000,14,Fantasy
14397,"[14, 18, 10749]",293863,en,The Age of Adaline,8.559,2015-04-24,The Age of Adaline,7.4,3853,LGF,42600000,23000000,2015,65600000,18,Drama
14397,"[14, 18, 10749]",293863,en,The Age of Adaline,8.559,2015-04-24,The Age of Adaline,7.4,3853,LGF,42600000,23000000,2015,65600000,10749,Romance
14401,[35],239573,en,Unfinished Business,8.516,2015-03-06,Unfinished Business,5.2,472,Fox,10200000,4200000,2015,14400000,35,Comedy
14410,[35],288036,en,Sleeping with Other People,8.392,2015-09-11,Sleeping with Other People,6.3,517,IFC,819000,2400000,2015,3219000,35,Comedy
14416,"[18, 10749]",283227,en,A Little Chaos,8.276,2015-06-26,A Little Chaos,6.2,411,FCW,558000,9500000,2015,10058000,18,Drama
14416,"[18, 10749]",283227,en,A Little Chaos,8.276,2015-06-26,A Little Chaos,6.2,411,FCW,558000,9500000,2015,10058000,10749,Romance
14417,"[35, 10751, 18]",333348,en,Love the Coopers,8.261,2015-11-13,Love the Coopers,5.8,384,LGF,26300000,16100000,2015,42400000,35,Comedy
14417,"[35, 10751, 18]",333348,en,Love the Coopers,8.261,2015-11-13,Love the Coopers,5.8,384,LGF,26300000,16100000,2015,42400000,10751,Family
14417,"[35, 10751, 18]",333348,en,Love the Coopers,8.261,2015-11-13,Love the Coopers,5.8,384,LGF,26300000,16100000,2015,42400000,18,Drama
14418,"[35, 18, 10402]",275601,en,Ricki and the Flash,8.247,2015-08-07,Ricki and the Flash,5.8,473,TriS,26800000,14500000,2015,41300000,35,Comedy
14418,"[35, 18, 10402]",275601,en,Ricki and the Flash,8.247,2015-08-07,Ricki and the Flash,5.8,473,TriS,26800000,14500000,2015,41300000,18,Drama
14418,"[35, 18, 10402]",275601,en,Ricki and the Flash,8.247,2015-08-07,Ricki and the Flash,5.8,473,TriS,26800000,14500000,2015,41300000,10402,Music
